ticket_id,customer_id,order_id,ticket_created_date,ticket_category,priority,resolution_hours,csat_score,scenario_phase
1798,212,1341,2025-03-05,Order Status,Medium,9,10,Future
1799,871,2629,2025-09-06,Stock Availability,Medium,45,6,Current
1800,476,4881,2025-08-16,Late Delivery,High,84,5,Current
1801,140,6673,2025-06-29,Wrong Item,High,34,4,Current
1802,771,9199,2025-12-28,Stock Availability,Medium,78,5,Current
1803,950,2421,2025-11-19,Order Status,High,7,8,Future
1804,143,4524,2025-10-26,Stock Availability,High,67,6,Current
1805,978,7824,2025-06-28,Late Delivery,Medium,88,3,Current
1806,307,10363,2024-07-30,Stock Availability,Critical,23,7,Future
1807,98,1337,2024-09-26,Stock Availability,High,29,7,Future
1808,612,3424,2024-09-16,Wrong Item,Low,61,3,Current
1809,315,2638,2025-04-03,Stock Availability,High,77,4,Current
1810,346,11859,2025-12-26,Refund Request,High,22,5,Current
1811,390,647,2025-08-18,Order Status,Medium,32,10,Future
1812,199,9328,2025-11-28,Order Status,Medium,33,7,Future
1813,195,4544,2025-07-12,Refund Request,Low,75,7,Current
1814,804,8409,2025-11-14,Wrong Item,Medium,25,5,Current
1815,395,11561,2025-07-10,Refund Request,Critical,18,9,Future
1816,185,6281,2025-03-13,Stock Availability,Medium,33,4,Current
1817,903,5439,2025-05-04,Order Status,Medium,71,4,Current
1818,745,11073,2025-10-01,Late Delivery,Low,15,9,Future
1819,626,203,2025-09-09,Stock Availability,High,31,4,Current
1820,474,6603,2025-12-08,Late Delivery,Medium,21,9,Future
1821,653,4075,2025-11-21,Order Status,Medium,7,8,Future
1822,612,10707,2025-12-29,Refund Request,High,55,7,Current
1823,986,3867,2025-12-30,Wrong Item,Medium,6,9,Future
1824,508,3468,2025-12-08,Order Status,Low,32,4,Current
1825,501,6564,2025-11-29,Late Delivery,Medium,32,5,Current
1826,462,3974,2025-12-23,Refund Request,Medium,40,4,Current
1827,918,4014,2025-11-14,Late Delivery,Critical,80,3,Current
1828,95,1707,2025-08-30,Stock Availability,Medium,35,7,Current
1829,881,7795,2025-12-24,Damaged Product,High,18,3,Current
1830,506,6140,2025-09-11,Order Status,High,89,7,Current
1831,162,1050,2025-10-25,Order Status,Medium,52,7,Current
1832,894,8465,2025-12-17,Refund Request,Medium,65,5,Current
1833,223,1558,2025-02-22,Refund Request,High,75,6,Current
1834,656,11849,2025-10-21,Late Delivery,Medium,95,7,Current
1835,670,1199,2025-05-06,Late Delivery,Medium,27,7,Future
1836,259,2842,2025-11-19,Order Status,Low,9,7,Future
1837,81,143,2025-01-20,Stock Availability,High,92,6,Current
1838,168,4283,2025-01-03,Stock Availability,High,27,5,Current
1839,97,7835,2025-06-08,Damaged Product,High,85,3,Current
1840,87,1624,2024-09-21,Wrong Item,High,36,9,Future
1841,644,3656,2025-05-01,Late Delivery,Medium,27,5,Current
1842,808,1683,2025-12-28,Late Delivery,Medium,21,3,Current
1843,768,9756,2025-09-20,Late Delivery,High,64,3,Current
1844,547,3910,2025-12-20,Stock Availability,Critical,57,6,Current
1845,14,7433,2025-11-07,Stock Availability,High,15,10,Future
1846,852,11468,2024-10-03,Late Delivery,High,18,3,Current
1847,71,11920,2025-12-29,Refund Request,Medium,68,3,Current
1848,76,4491,2025-10-25,Order Status,Medium,81,3,Current
1849,872,2707,2025-12-19,Stock Availability,High,84,4,Current
1850,709,3232,2025-07-28,Order Status,Medium,72,3,Current
1851,977,8314,2025-11-02,Late Delivery,High,39,3,Current
1852,585,6014,2024-11-29,Late Delivery,Medium,43,3,Current
1853,608,2018,2025-10-30,Order Status,High,35,7,Future
1854,260,7957,2025-02-19,Order Status,Medium,27,9,Future
1855,133,375,2025-05-31,Damaged Product,Medium,63,5,Current
1856,556,6497,2025-07-12,Order Status,High,64,6,Current
1857,239,11316,2025-02-05,Wrong Item,Medium,24,8,Future
1858,211,516,2025-11-13,Refund Request,Medium,75,7,Current
1859,69,4298,2025-02-14,Wrong Item,Medium,14,10,Future
1860,509,314,2025-03-23,Damaged Product,Medium,81,6,Current
1861,98,1337,2025-06-19,Refund Request,Medium,26,10,Future
1862,971,9081,2024-03-18,Order Status,High,29,10,Future
1863,764,6382,2024-08-23,Late Delivery,Medium,36,7,Current
1864,362,5745,2025-09-13,Stock Availability,High,70,6,Current
1865,988,909,2025-12-08,Refund Request,Medium,35,7,Current
1866,122,5228,2024-12-03,Order Status,Critical,53,4,Current
1867,479,5609,2025-03-19,Late Delivery,High,35,9,Future
1868,438,7193,2024-06-21,Order Status,Medium,23,7,Future
1869,378,10843,2025-06-29,Late Delivery,Medium,59,6,Current
1870,905,2689,2025-09-23,Order Status,Medium,9,7,Future
1871,45,3909,2025-05-09,Refund Request,High,94,5,Current
1872,167,9878,2025-07-27,Late Delivery,Medium,18,6,Current
1873,388,2798,2025-02-10,Refund Request,Critical,57,5,Current
1874,788,6774,2024-04-26,Damaged Product,Medium,74,3,Current
1875,807,1713,2025-12-04,Order Status,High,79,4,Current
1876,94,4997,2024-12-16,Refund Request,Critical,34,4,Current
1877,765,7396,2025-01-10,Order Status,Low,37,6,Current
1878,724,2718,2025-12-10,Late Delivery,High,39,4,Current
1879,52,3292,2025-11-17,Stock Availability,Medium,77,5,Current
1880,993,3729,2025-07-26,Wrong Item,Medium,65,5,Current
1881,51,8341,2025-09-16,Refund Request,High,59,7,Current
1882,543,7890,2025-05-26,Stock Availability,Medium,44,5,Current
1883,659,8493,2025-12-27,Order Status,Medium,9,8,Future
1884,639,9321,2025-02-27,Late Delivery,High,10,8,Future
1885,398,11933,2024-10-20,Late Delivery,Medium,36,7,Current
1886,408,6133,2025-10-12,Order Status,Medium,10,8,Future
1887,878,2420,2025-04-13,Stock Availability,Medium,26,7,Future
1888,439,3084,2025-10-01,Order Status,Medium,28,7,Future
1889,398,11158,2025-10-02,Order Status,Critical,29,8,Future
1890,812,5076,2024-10-30,Wrong Item,Critical,17,7,Future
1891,451,5216,2025-05-23,Order Status,Critical,22,8,Future
1892,821,6130,2024-12-14,Refund Request,High,21,5,Current
1893,54,11451,2025-12-14,Refund Request,Critical,39,6,Current
1894,264,3893,2025-07-27,Damaged Product,High,23,7,Current
1895,19,3399,2024-07-12,Order Status,Medium,27,7,Future
1896,762,3840,2025-01-31,Order Status,Critical,21,5,Current
1897,151,11786,2025-12-25,Stock Availability,Low,28,9,Future
1898,3,2684,2025-04-03,Refund Request,High,41,7,Current
1899,825,8044,2025-08-27,Order Status,High,28,10,Future
1900,633,678,2025-10-13,Stock Availability,Low,25,7,Current
1901,49,7242,2025-07-30,Refund Request,High,7,10,Future
1902,563,8210,2025-10-29,Wrong Item,Medium,88,5,Current
1903,308,4323,2025-10-16,Wrong Item,Low,21,7,Future
1904,477,5061,2024-06-08,Damaged Product,Medium,53,4,Current
1905,702,9120,2025-01-09,Late Delivery,Low,51,6,Current
1906,209,3239,2025-08-03,Damaged Product,Medium,21,6,Current
1907,706,6620,2025-09-12,Order Status,Low,38,4,Current
1908,211,10260,2025-06-30,Damaged Product,High,26,7,Future
1909,714,273,2025-10-10,Order Status,Medium,34,8,Future
1910,192,5476,2025-11-08,Wrong Item,Medium,40,4,Current
1911,723,7317,2025-04-15,Refund Request,Critical,76,4,Current
1912,765,5361,2024-12-13,Stock Availability,High,28,5,Current
1913,932,6153,2025-03-02,Late Delivery,Medium,15,7,Future
1914,84,7286,2025-05-24,Order Status,High,83,7,Current
1915,154,521,2025-12-11,Stock Availability,Medium,77,5,Current
1916,322,8303,2025-03-02,Late Delivery,High,95,4,Current
1917,440,9216,2025-01-27,Order Status,Medium,31,5,Current
1918,716,6889,2025-12-05,Damaged Product,High,18,7,Current
1919,506,7406,2025-09-09,Refund Request,Critical,38,5,Current
1920,869,10119,2025-01-04,Late Delivery,Medium,19,5,Current
1921,759,7779,2025-10-30,Order Status,Medium,32,3,Current
1922,631,10962,2025-08-04,Late Delivery,High,38,4,Current
1923,185,7282,2025-03-10,Wrong Item,High,95,4,Current
1924,946,6357,2025-11-15,Wrong Item,High,25,10,Future
1925,435,4282,2025-12-30,Late Delivery,Low,45,4,Current
1926,3,4191,2025-07-05,Refund Request,Low,31,9,Future
1927,256,2295,2025-07-12,Order Status,Low,15,8,Future
1928,807,2275,2025-10-12,Refund Request,Medium,23,4,Current
1929,317,469,2025-09-14,Refund Request,Critical,36,5,Current
1930,460,8731,2025-04-12,Late Delivery,Critical,73,7,Current
1931,585,1640,2025-09-18,Late Delivery,Critical,76,4,Current
1932,476,7761,2025-07-13,Damaged Product,Low,68,3,Current
1933,179,7405,2025-12-19,Late Delivery,Medium,53,3,Current
1934,280,1388,2024-03-08,Late Delivery,Medium,60,7,Current
1935,514,9037,2025-02-05,Order Status,High,54,5,Current
1936,220,184,2025-11-04,Late Delivery,High,41,4,Current
1937,190,1944,2025-07-15,Late Delivery,Medium,75,4,Current
1938,413,9595,2025-11-24,Refund Request,Critical,89,6,Current
1939,794,3092,2025-12-18,Late Delivery,Low,26,6,Current
1940,396,4430,2025-06-04,Stock Availability,High,48,3,Current
1941,396,6431,2025-12-04,Order Status,Medium,16,7,Future
1942,487,6772,2025-06-07,Wrong Item,Medium,46,4,Current
1943,765,6925,2024-10-05,Late Delivery,Low,34,7,Current
1944,319,2998,2025-12-05,Late Delivery,Medium,63,7,Current
1945,24,4750,2025-07-15,Stock Availability,Low,36,5,Current
1946,919,268,2025-08-14,Refund Request,Medium,59,3,Current
1947,238,11128,2025-12-14,Damaged Product,High,29,3,Current
1948,620,9817,2025-10-23,Stock Availability,Medium,16,8,Future
1949,517,4120,2025-12-16,Order Status,High,18,7,Future
1950,63,1300,2025-09-19,Refund Request,Medium,61,5,Current
1951,520,7704,2025-07-01,Refund Request,Critical,71,7,Current
1952,56,8630,2025-09-07,Refund Request,High,30,5,Current
1953,661,1710,2025-10-23,Late Delivery,Low,67,6,Current
1954,742,10131,2025-12-21,Late Delivery,High,61,7,Current
1955,103,2585,2025-11-21,Damaged Product,Low,29,7,Future
1956,447,3289,2025-09-29,Order Status,High,35,7,Current
1957,861,8345,2025-08-23,Refund Request,Medium,30,10,Future
1958,774,5117,2024-05-08,Wrong Item,Critical,35,7,Current
1959,533,1111,2025-12-16,Stock Availability,High,64,5,Current
1960,294,5605,2025-11-23,Order Status,Medium,79,6,Current
1961,595,7123,2025-09-29,Refund Request,High,41,5,Current
1962,330,3169,2025-12-05,Late Delivery,Low,50,5,Current
1963,443,1625,2024-11-07,Order Status,High,36,10,Future
1964,749,5861,2025-11-16,Damaged Product,Medium,23,6,Current
1965,491,2012,2025-10-28,Stock Availability,Low,23,6,Current
1966,119,8616,2025-11-22,Damaged Product,Medium,84,7,Current
1967,8,3594,2025-06-28,Order Status,High,16,9,Future
1968,922,253,2025-09-04,Order Status,High,81,4,Current
1969,136,11529,2025-12-15,Order Status,Low,7,9,Future
1970,493,11617,2025-05-13,Order Status,Critical,16,8,Future
1971,868,429,2025-09-01,Order Status,High,10,9,Future
1972,543,7890,2024-10-19,Refund Request,High,94,6,Current
1973,638,9217,2025-12-27,Late Delivery,Medium,31,9,Future
1974,764,2418,2025-11-29,Order Status,Medium,6,9,Future
1975,785,7586,2025-11-19,Order Status,Low,31,9,Future
1976,832,10402,2025-08-29,Order Status,Medium,8,9,Future
1977,114,3149,2024-08-26,Wrong Item,Critical,70,7,Current
1978,676,762,2025-01-17,Refund Request,Medium,19,7,Current
1979,973,2808,2025-10-17,Stock Availability,Critical,84,6,Current
1980,461,8335,2025-10-20,Refund Request,Low,63,5,Current
1981,866,2926,2025-10-29,Order Status,Medium,16,9,Future
1982,95,11409,2025-11-26,Late Delivery,Medium,24,6,Current
1983,486,2196,2025-06-08,Order Status,High,19,8,Future
1984,111,1695,2025-07-12,Order Status,Medium,25,8,Future
1985,157,6779,2025-05-15,Stock Availability,Medium,73,3,Current
1986,735,10485,2025-08-31,Refund Request,Medium,77,5,Current
1987,295,1327,2025-12-22,Late Delivery,Medium,69,4,Current
1988,230,7926,2025-12-29,Stock Availability,High,52,5,Current
1989,402,929,2025-07-26,Refund Request,Medium,16,7,Future
1990,916,354,2025-08-28,Order Status,Low,18,9,Future
1991,760,1561,2025-12-20,Late Delivery,Medium,46,3,Current
1992,65,3514,2025-12-12,Late Delivery,High,39,7,Current
1993,167,4271,2025-10-06,Stock Availability,Critical,48,5,Current
1994,344,4730,2025-04-17,Order Status,Low,50,3,Current
1995,45,2125,2025-10-06,Refund Request,High,45,7,Current
1996,28,9317,2025-12-15,Order Status,Medium,25,4,Current
1997,916,774,2025-08-21,Late Delivery,Medium,29,6,Current
1998,454,9871,2025-10-22,Damaged Product,Critical,94,5,Current
1999,915,6073,2025-08-31,Stock Availability,Medium,83,6,Current
2000,221,6922,2025-01-17,Late Delivery,Critical,47,3,Current
2001,791,7354,2025-10-15,Late Delivery,High,49,6,Current
2002,533,7875,2025-06-10,Late Delivery,High,21,5,Current
2003,464,3435,2024-11-15,Late Delivery,High,53,3,Current
2004,801,11795,2024-11-27,Stock Availability,High,21,6,Current
2005,970,8534,2025-12-11,Order Status,Medium,16,9,Future
2006,743,3965,2025-08-20,Order Status,Medium,12,9,Future
2007,680,3079,2025-12-21,Stock Availability,High,56,3,Current
2008,955,5431,2024-12-07,Stock Availability,Medium,18,7,Future
2009,495,1564,2025-03-07,Late Delivery,Medium,19,7,Current
2010,137,9034,2025-06-14,Late Delivery,Medium,32,10,Future
2011,493,4672,2025-11-26,Late Delivery,High,41,4,Current
2012,466,11931,2025-08-23,Stock Availability,Medium,10,9,Future
2013,483,11300,2025-10-06,Damaged Product,Medium,70,6,Current
2014,535,9570,2025-11-19,Wrong Item,Critical,9,9,Future
2015,279,4819,2025-12-06,Late Delivery,Medium,84,4,Current
2016,858,8520,2025-12-27,Late Delivery,High,7,8,Future
2017,970,2680,2024-08-07,Stock Availability,Medium,89,3,Current
2018,943,5122,2025-07-21,Wrong Item,Critical,31,9,Future
2019,916,774,2025-09-16,Stock Availability,Low,27,6,Current
2020,167,1013,2025-09-05,Wrong Item,Low,20,8,Future
2021,746,11218,2024-11-20,Order Status,Low,35,7,Future
2022,443,10190,2025-03-12,Refund Request,Medium,82,5,Current
2023,183,6998,2025-08-25,Refund Request,Medium,26,7,Future
2024,998,4196,2025-12-29,Order Status,Critical,77,4,Current
2025,359,6482,2025-12-26,Refund Request,High,55,4,Current
2026,759,9646,2025-11-10,Order Status,High,24,10,Future
2027,995,243,2025-09-01,Order Status,High,75,5,Current
2028,376,11872,2025-12-03,Late Delivery,High,72,4,Current
2029,865,7183,2025-07-09,Late Delivery,High,36,7,Current
2030,733,6009,2025-12-15,Stock Availability,Low,67,4,Current
2031,370,8998,2025-11-22,Late Delivery,High,78,4,Current
2032,702,9120,2025-09-25,Late Delivery,Medium,62,6,Current
2033,336,10856,2025-03-18,Late Delivery,Critical,67,3,Current
2034,265,1903,2025-12-19,Order Status,Medium,22,10,Future
2035,728,5841,2025-08-17,Damaged Product,Low,18,3,Current
2036,912,465,2025-12-28,Wrong Item,Medium,31,10,Future
2037,876,11093,2025-06-05,Late Delivery,Medium,29,10,Future
2038,669,8361,2025-09-10,Stock Availability,High,54,4,Current
2039,351,10878,2025-03-22,Wrong Item,Low,65,6,Current
2040,304,9239,2024-09-02,Wrong Item,Medium,7,9,Future
2041,175,9425,2024-11-23,Stock Availability,Medium,81,3,Current
2042,824,282,2025-08-04,Stock Availability,High,46,6,Current
2043,882,6240,2024-06-29,Refund Request,Medium,34,4,Current
2044,742,4717,2025-12-07,Late Delivery,Medium,25,3,Current
2045,665,11672,2025-06-27,Late Delivery,Medium,68,5,Current
2046,40,8348,2025-09-26,Late Delivery,High,84,3,Current
2047,102,6633,2025-02-21,Late Delivery,Medium,94,5,Current
2048,869,1690,2024-10-10,Late Delivery,Low,59,6,Current
2049,509,11277,2025-11-05,Order Status,High,78,3,Current
2050,55,6562,2025-02-07,Damaged Product,Medium,41,4,Current
2051,786,4056,2025-06-09,Damaged Product,Medium,55,4,Current
2052,432,3916,2024-11-18,Order Status,Medium,46,6,Current
2053,904,1059,2025-08-31,Late Delivery,High,82,6,Current
2054,597,7866,2025-10-04,Late Delivery,Medium,31,10,Future
2055,311,2768,2025-05-24,Order Status,Medium,49,5,Current
2056,376,1114,2025-06-22,Late Delivery,Medium,63,4,Current
2057,548,1913,2025-01-21,Late Delivery,Medium,52,6,Current
2058,183,11655,2025-09-06,Refund Request,Critical,35,6,Current
2059,677,3681,2024-10-25,Damaged Product,High,91,6,Current
2060,302,3170,2025-06-06,Late Delivery,Medium,71,5,Current
2061,8,8176,2025-12-18,Refund Request,Medium,8,9,Future
2062,296,2470,2025-05-18,Order Status,Medium,24,5,Current
2063,164,2657,2025-06-14,Wrong Item,Medium,28,7,Future
2064,210,616,2025-11-02,Stock Availability,High,72,7,Current
2065,516,1275,2025-10-13,Refund Request,Medium,28,6,Current
2066,477,5621,2025-09-25,Order Status,Medium,34,7,Future
2067,350,2034,2025-06-14,Stock Availability,Low,21,3,Current
2068,294,4913,2025-12-30,Damaged Product,Medium,38,4,Current
2069,499,8359,2025-08-24,Damaged Product,Low,61,3,Current
2070,698,4419,2024-11-28,Late Delivery,High,96,5,Current
2071,777,11858,2025-11-14,Damaged Product,High,18,3,Current
2072,21,9564,2025-10-22,Stock Availability,Low,20,4,Current
2073,27,10460,2025-10-29,Stock Availability,Low,56,3,Current
2074,807,1713,2025-11-08,Late Delivery,Medium,25,7,Current
2075,911,2850,2025-12-18,Late Delivery,High,64,7,Current
2076,771,11727,2025-11-25,Stock Availability,Medium,27,8,Future
2077,936,7505,2024-11-01,Order Status,Critical,35,7,Future
2078,405,6422,2025-02-09,Late Delivery,Medium,24,3,Current
2079,660,6968,2025-09-07,Refund Request,Low,23,9,Future
2080,621,3333,2025-02-23,Refund Request,Medium,69,5,Current
2081,976,3768,2025-01-14,Order Status,Critical,36,9,Future
2082,627,9468,2025-10-15,Late Delivery,Medium,48,4,Current
2083,898,7205,2025-12-22,Damaged Product,High,91,6,Current
2084,804,1670,2024-10-23,Wrong Item,Medium,32,7,Future
2085,930,1235,2025-08-22,Wrong Item,Low,24,10,Future
2086,652,3723,2024-12-27,Refund Request,Low,25,4,Current
2087,829,3569,2025-08-03,Refund Request,Critical,79,6,Current
2088,761,776,2025-07-11,Refund Request,Low,12,7,Future
2089,335,8209,2025-11-17,Order Status,High,91,6,Current
2090,653,10070,2025-12-27,Refund Request,Medium,58,4,Current
2091,506,11591,2025-05-16,Order Status,Medium,55,4,Current
2092,482,399,2025-12-29,Wrong Item,Medium,62,3,Current
2093,775,8233,2025-12-30,Stock Availability,Medium,46,3,Current
2094,255,372,2024-04-02,Refund Request,Low,13,7,Future
2095,379,10689,2025-11-22,Stock Availability,Medium,76,3,Current
2096,396,5770,2025-12-16,Damaged Product,High,10,8,Future
2097,674,8869,2025-10-06,Late Delivery,High,42,3,Current
2098,744,4244,2025-06-29,Late Delivery,Medium,24,8,Future
2099,826,7500,2025-10-12,Refund Request,Critical,31,7,Current
2100,893,1257,2024-07-27,Late Delivery,Medium,58,6,Current
2101,994,5975,2025-04-09,Stock Availability,Low,19,10,Future
2102,646,880,2025-11-06,Order Status,Medium,13,8,Future
2103,546,6660,2025-09-06,Late Delivery,Medium,65,4,Current
2104,140,89,2025-12-26,Refund Request,High,70,4,Current
2105,425,10972,2025-09-23,Order Status,High,18,8,Future
2106,177,5907,2025-08-12,Order Status,Low,22,7,Future
2107,151,2659,2025-07-20,Order Status,Medium,85,4,Current
2108,560,3504,2024-05-07,Late Delivery,Medium,79,7,Current
2109,468,6785,2025-12-16,Order Status,Critical,7,8,Future
2110,181,11148,2025-09-17,Refund Request,Medium,85,6,Current
2111,759,3486,2025-05-21,Order Status,High,22,8,Future
2112,612,467,2025-01-21,Order Status,Low,23,8,Future
2113,566,8200,2025-10-07,Order Status,Medium,17,7,Future
2114,388,1115,2025-11-20,Order Status,Medium,14,10,Future
2115,783,1281,2025-09-09,Refund Request,Low,89,6,Current
2116,851,11340,2025-10-06,Late Delivery,Low,79,6,Current
2117,83,6344,2025-06-19,Order Status,High,18,3,Current
2118,187,6800,2025-02-17,Stock Availability,High,52,7,Current
2119,948,11388,2025-06-18,Wrong Item,Critical,33,9,Future
2120,606,9920,2024-08-17,Stock Availability,High,31,6,Current
2121,511,2953,2025-09-30,Refund Request,High,30,4,Current
2122,411,1879,2025-09-30,Late Delivery,Low,43,6,Current
2123,185,7282,2025-07-27,Late Delivery,High,66,5,Current
2124,915,6073,2024-07-31,Late Delivery,Critical,63,7,Current
2125,557,10488,2025-01-23,Order Status,Medium,21,8,Future
2126,53,5834,2025-08-17,Late Delivery,Medium,27,9,Future
2127,591,7760,2025-12-21,Refund Request,High,75,5,Current
2128,811,11707,2024-10-23,Wrong Item,High,32,6,Current
2129,33,5858,2025-07-24,Order Status,High,21,9,Future
2130,813,1637,2025-06-06,Late Delivery,Low,53,6,Current
2131,611,2632,2025-09-13,Late Delivery,High,54,3,Current
2132,207,2044,2025-03-20,Order Status,Critical,79,7,Current
2133,570,3977,2025-12-30,Late Delivery,Medium,10,7,Future
2134,642,11557,2025-08-14,Late Delivery,Critical,33,6,Current
2135,648,11951,2025-11-05,Refund Request,High,42,3,Current
2136,558,2062,2025-08-08,Damaged Product,High,54,4,Current
2137,335,4032,2025-09-22,Order Status,Medium,33,5,Current
2138,987,6084,2024-10-09,Late Delivery,High,86,3,Current
2139,474,128,2025-03-03,Order Status,High,7,8,Future
2140,309,3228,2025-12-10,Order Status,Critical,13,10,Future
2141,703,2532,2025-04-07,Late Delivery,High,65,6,Current
2142,347,2885,2025-06-01,Order Status,Critical,66,3,Current
2143,298,2529,2025-10-21,Late Delivery,Medium,31,4,Current
2144,160,1784,2024-12-21,Late Delivery,High,77,4,Current
2145,158,7860,2025-08-09,Stock Availability,Medium,80,4,Current
2146,625,9051,2025-12-13,Late Delivery,Low,71,6,Current
2147,714,5672,2025-01-31,Order Status,Medium,89,3,Current
2148,933,9994,2025-01-20,Order Status,Medium,21,9,Future
2149,237,6592,2025-10-31,Order Status,Low,28,9,Future
2150,810,2815,2025-01-01,Refund Request,Critical,79,4,Current
2151,805,6745,2025-10-29,Late Delivery,Low,24,3,Current
2152,637,3388,2025-05-05,Refund Request,Medium,71,7,Current
2153,200,9265,2025-04-28,Refund Request,High,93,7,Current
2154,630,6698,2025-11-13,Damaged Product,Low,80,5,Current
2155,791,7354,2025-05-27,Late Delivery,High,18,3,Current
2156,446,3165,2024-09-14,Order Status,Medium,34,7,Future
2157,649,11235,2024-10-12,Order Status,High,42,3,Current
2158,775,10167,2024-09-19,Damaged Product,High,29,7,Current
2159,506,7220,2025-10-10,Stock Availability,Medium,72,3,Current
2160,895,10669,2025-11-19,Stock Availability,Medium,48,5,Current
2161,402,2380,2025-12-27,Late Delivery,Low,24,8,Future
2162,464,4807,2025-11-11,Refund Request,High,30,10,Future
2163,86,9360,2025-12-15,Late Delivery,Critical,32,4,Current
2164,300,6358,2025-08-06,Late Delivery,Medium,64,6,Current
2165,577,3395,2025-10-22,Late Delivery,Medium,59,3,Current
2166,983,8402,2025-11-02,Refund Request,High,96,4,Current
2167,358,6983,2025-02-01,Refund Request,Critical,90,4,Current
2168,545,7685,2025-12-22,Stock Availability,Medium,47,4,Current
2169,888,8619,2025-04-01,Late Delivery,Critical,68,4,Current
2170,308,7465,2025-08-22,Refund Request,High,26,6,Current
2171,892,5518,2025-10-15,Stock Availability,High,24,9,Future
2172,90,9329,2025-11-07,Late Delivery,Critical,85,4,Current
2173,221,8075,2025-07-12,Refund Request,High,54,3,Current
2174,492,6055,2025-10-31,Refund Request,High,39,6,Current
2175,462,8113,2025-12-01,Refund Request,Critical,54,4,Current
2176,104,10261,2025-10-18,Order Status,Low,24,6,Current
2177,356,7998,2025-02-13,Late Delivery,High,65,3,Current
2178,85,1029,2025-10-12,Late Delivery,Medium,79,3,Current
2179,577,952,2025-12-19,Refund Request,Critical,56,6,Current
2180,717,9911,2024-06-20,Stock Availability,Medium,24,8,Future
2181,966,10532,2025-09-07,Late Delivery,Critical,59,5,Current
2182,814,3245,2025-09-12,Refund Request,Low,18,9,Future
2183,410,9759,2025-03-29,Order Status,Low,84,7,Current
2184,840,458,2025-11-11,Wrong Item,Critical,34,9,Future
2185,505,183,2025-12-21,Stock Availability,High,59,3,Current
2186,567,6279,2025-12-02,Stock Availability,High,35,5,Current
2187,902,10289,2025-08-09,Order Status,Critical,26,4,Current
2188,749,5041,2024-05-06,Damaged Product,Medium,57,6,Current
2189,658,7801,2025-09-27,Stock Availability,High,52,3,Current
2190,508,7917,2025-05-03,Order Status,Medium,24,6,Current
2191,484,11636,2025-06-30,Stock Availability,Medium,33,8,Future
2192,248,7765,2024-03-12,Order Status,Medium,42,6,Current
2193,422,4403,2025-11-07,Damaged Product,High,92,3,Current
2194,449,2065,2025-08-31,Stock Availability,Medium,45,6,Current
2195,117,935,2025-10-12,Late Delivery,Low,46,5,Current
2196,894,10998,2025-03-14,Late Delivery,Medium,57,4,Current
2197,435,965,2025-11-11,Refund Request,Medium,60,7,Current
2198,95,651,2025-07-27,Damaged Product,Medium,69,5,Current
2199,139,4914,2025-12-11,Damaged Product,Medium,83,4,Current
2200,780,9749,2025-12-08,Refund Request,Critical,38,7,Current
